OrderID,CustomerID,OrderDate,OrderAmount
O6664,C1964,2025-02-22,6924
O6665,C1178,2023-07-06,14369
O6666,C1734,2025-02-22,17988
O6667,C1526,2024-01-18,13496
O6668,C1606,2023-04-19,16525
O6669,C1621,2023-05-01,2298
O6670,C1637,2025-04-05,17235
O6671,C1818,2023-12-02,2818
O6672,C1414,2023-08-14,13379
O6673,C1503,2023-02-28,6719
O6674,C1109,2024-12-02,9773
O6675,C1563,2025-07-28,3055
O6676,C1570,2025-01-14,519
O6677,C1954,2024-01-16,18449
O6678,C1997,2024-08-21,6874
O6679,C1803,2023-10-07,15514
O6680,C1876,2024-09-03,6372
O6681,C1546,2024-01-12,5465
O6682,C1460,2024-07-26,19259
O6683,C1301,2023-04-17,1902
O6684,C1928,2023-05-18,11775
O6685,C1294,2024-05-16,15191
O6686,C1219,2024-03-27,2135
O6687,C1096,2023-11-20,16944
O6688,C1331,2023-03-13,12150
O6689,C1829,2025-09-05,8253
O6690,C1844,2025-10-27,749
O6691,C1754,2025-11-29,19381
O6692,C1504,2023-02-06,12371
O6693,C1313,2025-03-17,15190
O6694,C1003,2023-03-20,4164
O6695,C1238,2025-08-15,1148
O6696,C1462,2024-08-17,17767
O6697,C1853,2025-09-03,13099
O6698,C1026,2023-12-11,347
O6699,C1379,2024-09-17,10074
O6700,C1727,2025-06-19,8560
O6701,C1312,2023-09-03,17944
O6702,C1760,2023-05-04,14320
O6703,C1895,2024-07-03,9912
O6704,C1578,2024-04-28,12821
O6705,C1940,2025-09-17,9210
O6706,C1727,2024-03-20,14114
O6707,C1516,2024-07-25,1467
O6708,C1399,2025-08-07,822
O6709,C1422,2024-01-24,6004
O6710,C1765,2023-04-23,4864
O6711,C1315,2025-07-15,8716
O6712,C1045,2025-09-11,12813
O6713,C1392,2023-10-24,8120
O6714,C1092,2024-10-27,12820
O6715,C1180,2025-11-27,19439
O6716,C1809,2022-12-27,10361
O6717,C1162,2023-05-30,13752
O6718,C1447,2022-12-12,11860
O6719,C1059,2023-07-06,14211
O6720,C1729,2024-01-31,7292
O6721,C1652,2024-06-26,13913
O6722,C1281,2025-01-01,18893
O6723,C1208,2024-05-30,18294
O6724,C1736,2024-04-24,16121
O6725,C1228,2025-10-31,19892
O6726,C1309,2025-04-13,13625
O6727,C1886,2025-09-01,11993
O6728,C1762,2025-10-09,19991
O6729,C1627,2023-03-21,8240
O6730,C1834,2024-06-07,8562
O6731,C1223,2023-03-12,19002
O6732,C1768,2024-11-23,8244
O6733,C1697,2024-12-27,15272
O6734,C1349,2023-03-21,15609
O6735,C1131,2023-12-05,16639
O6736,C1470,2024-04-19,2434
O6737,C1133,2023-12-01,12751
O6738,C1905,2025-04-20,341
O6739,C1491,2025-08-10,12401
O6740,C1722,2023-03-16,10636
O6741,C1247,2024-05-14,8455
O6742,C1654,2024-10-27,1837
O6743,C1301,2025-09-12,1001
O6744,C1120,2024-07-26,16400
O6745,C1394,2023-02-08,15103
O6746,C1775,2025-01-04,8987
O6747,C1197,2024-04-11,17971
O6748,C1620,2023-06-03,18334
O6749,C1970,2023-08-11,19491
O6750,C1186,2024-09-13,18004
O6751,C1620,2023-07-16,2709
O6752,C1054,2025-06-18,11735
O6753,C1176,2022-12-18,11658
O6754,C1219,2024-05-19,14750
O6755,C1103,2023-06-21,8498
O6756,C1177,2025-06-06,5854
O6757,C1471,2024-05-26,11680
O6758,C1959,2025-05-09,9753
O6759,C1349,2023-03-15,17261
O6760,C1035,2023-09-06,19310
O6761,C1140,2023-11-19,10980
O6762,C1428,2022-12-16,4580
O6763,C1389,2024-12-03,8882
O6764,C1725,2023-05-17,18798
O6765,C1439,2024-12-22,15847
O6766,C1994,2022-12-17,18383
O6767,C1330,2023-10-14,2845
O6768,C1939,2025-11-24,18545
O6769,C1643,2023-11-04,19017
O6770,C1055,2024-08-21,19807
O6771,C1764,2023-07-08,16143
O6772,C1547,2025-01-05,3904
O6773,C1739,2025-05-11,1471
O6774,C1617,2023-06-14,13462
O6775,C1578,2024-10-01,10164
O6776,C1901,2024-09-09,13522
O6777,C1562,2023-12-18,16907
O6778,C1357,2023-11-14,15606
O6779,C1665,2025-08-04,18504
O6780,C1994,2024-07-05,9637
O6781,C1390,2023-09-06,19902
O6782,C1229,2025-11-30,1256
O6783,C1303,2023-06-16,2121
O6784,C1023,2025-06-19,13178
O6785,C1406,2023-12-11,14241
O6786,C1390,2022-12-31,19867
O6787,C1473,2023-04-23,16878
O6788,C1980,2025-06-08,17980
O6789,C1214,2025-08-25,11228
O6790,C1333,2025-03-28,5233
O6791,C1056,2025-05-18,9491
O6792,C1939,2023-10-23,5480
O6793,C1648,2024-10-02,10462
O6794,C1678,2025-01-07,11217
O6795,C1584,2023-05-30,9289
O6796,C1328,2025-01-25,2874
O6797,C1631,2024-01-31,12159
O6798,C1692,2025-01-27,9377
O6799,C1112,2024-03-30,9226
O6800,C1745,2023-11-10,3640
O6801,C1029,2025-08-31,8188
O6802,C1662,2023-08-21,9989
O6803,C1870,2025-04-25,14507
O6804,C1520,2025-05-29,2168
O6805,C1108,2025-06-14,9932
O6806,C1166,2024-08-02,5583
O6807,C1225,2025-08-02,12216
O6808,C1864,2023-02-12,19762
O6809,C1519,2023-03-19,5000
O6810,C1897,2025-05-20,3938
O6811,C1742,2024-06-28,8443
O6812,C1564,2024-04-19,16551
O6813,C1597,2024-04-04,17293
O6814,C1798,2025-03-21,5167
O6815,C1132,2025-10-27,7699
O6816,C1175,2023-02-08,4932
O6817,C1671,2024-10-25,4406
O6818,C1883,2024-01-13,3398
O6819,C1751,2023-08-19,7591
O6820,C1908,2023-09-26,14694
O6821,C1470,2023-11-08,12190
O6822,C1319,2024-11-29,15754
O6823,C1473,2023-10-08,14676
O6824,C1221,2025-10-03,19731
O6825,C1905,2025-03-31,12442
O6826,C1999,2023-11-01,18061
O6827,C1772,2023-06-22,12953
O6828,C1476,2022-12-24,14916
O6829,C1531,2023-04-26,1253
O6830,C1588,2022-12-03,2208
O6831,C1899,2024-08-29,11645
O6832,C1538,2023-07-21,6970
O6833,C1361,2025-06-29,5403
O6834,C1603,2024-04-20,2887
O6835,C1148,2023-06-06,6433
O6836,C1087,2025-06-18,17396
O6837,C1261,2024-07-02,19027
O6838,C1461,2025-06-07,17659
O6839,C1090,2024-07-24,6946
O6840,C1339,2023-01-29,4032
O6841,C1626,2025-10-28,3247
O6842,C1883,2023-08-07,17757
O6843,C1149,2025-01-12,2164
O6844,C1999,2023-09-25,17238
O6845,C1176,2024-08-16,9527
O6846,C1574,2024-10-03,11048
O6847,C1716,2024-08-14,6015
O6848,C1617,2025-11-26,3822
O6849,C1310,2024-04-14,1033
O6850,C1792,2024-12-12,18669
O6851,C1486,2024-05-21,13891
O6852,C1891,2023-12-24,3348
O6853,C1576,2025-06-26,19678
O6854,C1916,2023-01-15,8427
O6855,C1658,2023-04-06,2007
O6856,C1747,2025-11-30,15658
O6857,C1828,2023-09-11,2006
O6858,C1172,2023-09-02,2825
O6859,C1199,2024-07-05,8787
O6860,C1656,2025-10-16,7277
O6861,C1826,2024-12-26,5620
O6862,C1952,2023-07-23,3556
O6863,C1061,2022-12-09,500
O6864,C1283,2023-06-20,7413
O6865,C1578,2024-04-17,2321
O6866,C1733,2024-10-20,5689
O6867,C1285,2025-01-22,19968
O6868,C1221,2024-09-19,6069
O6869,C1115,2025-05-14,12412
O6870,C1251,2024-12-01,13278
O6871,C1462,2024-06-16,16128
O6872,C1560,2025-03-05,11439
O6873,C1235,2025-06-01,15466
O6874,C1988,2022-12-25,13375
O6875,C1797,2025-07-24,6059
O6876,C1383,2024-04-23,5626
O6877,C1402,2025-09-03,14197
O6878,C1530,2025-10-30,18740
O6879,C1809,2025-06-13,12230
O6880,C1659,2024-12-15,19121
O6881,C1244,2023-02-17,4267
O6882,C1903,2023-06-17,18281
O6883,C1886,2024-03-15,4522
O6884,C1644,2024-07-01,15161
O6885,C1063,2024-07-19,11254
O6886,C1738,2024-06-15,3920
O6887,C1034,2023-10-05,13854
O6888,C1331,2024-05-07,3514
O6889,C1519,2023-04-10,18401
O6890,C1097,2023-03-16,14578
O6891,C1773,2025-07-31,3356
O6892,C1123,2023-11-24,5678
O6893,C1493,2023-07-14,13788
O6894,C1375,2025-05-05,4158
O6895,C1222,2023-08-26,7448
O6896,C1448,2023-03-11,17378
O6897,C1661,2025-08-20,17565
O6898,C1863,2025-04-22,2401
O6899,C1738,2023-09-10,5567
O6900,C1271,2023-01-07,8298
O6901,C1801,2025-04-25,14548
O6902,C1297,2023-12-07,9194
O6903,C1763,2023-12-17,19403
O6904,C1377,2024-05-13,7826
O6905,C1771,2022-12-08,18261
O6906,C1091,2025-03-17,11100
O6907,C1819,2024-07-29,939
O6908,C1416,2025-02-23,6843
O6909,C1647,2023-07-05,12199
O6910,C1101,2024-03-12,14066
O6911,C1108,2023-10-24,3237
O6912,C1951,2024-05-31,2060
O6913,C1453,2023-08-30,14783
O6914,C1408,2023-12-04,519
O6915,C1292,2025-08-02,19407
O6916,C1221,2024-06-04,12983
O6917,C1314,2023-09-04,7759
O6918,C1263,2025-05-25,9829
O6919,C1434,2023-05-23,5329
O6920,C1670,2025-03-29,6918
O6921,C1745,2024-07-25,2684
O6922,C1980,2024-07-24,11306
O6923,C1855,2023-07-06,6834
O6924,C1539,2023-01-11,13252
O6925,C1154,2023-11-01,3298
O6926,C1084,2025-11-12,8185
O6927,C1045,2023-05-06,5774
O6928,C1924,2024-10-23,1898
O6929,C1363,2024-10-14,18796
O6930,C1153,2022-12-25,7612
O6931,C1571,2023-12-15,7741
O6932,C1870,2024-06-02,10238
O6933,C1510,2024-12-23,6901
O6934,C1499,2023-11-16,13655
O6935,C1968,2024-06-22,1651
O6936,C1844,2023-03-02,8042
O6937,C1746,2025-11-12,18869
O6938,C1476,2024-05-12,17324
O6939,C1764,2023-12-25,12842
O6940,C1414,2023-01-08,19822
O6941,C1622,2025-06-16,7706
O6942,C1887,2023-07-03,9643
O6943,C1742,2024-02-10,2947
O6944,C1094,2025-11-21,18763
O6945,C1277,2023-03-06,14265
O6946,C1868,2023-05-04,524
O6947,C1291,2024-12-13,12343
O6948,C1330,2023-12-11,12721
O6949,C1987,2024-10-04,15471
O6950,C1043,2025-12-02,7872
O6951,C1250,2025-11-09,505
O6952,C1147,2025-02-04,12795
O6953,C1923,2023-12-17,14408
O6954,C1677,2023-03-08,702
O6955,C1181,2025-09-20,10567
O6956,C1922,2023-11-19,19890
O6957,C1292,2025-08-31,15898
O6958,C1883,2024-08-04,1920
O6959,C1429,2024-12-29,1034
O6960,C1206,2025-12-01,18085
O6961,C1173,2024-10-28,10633
O6962,C1489,2022-12-05,18373
O6963,C1726,2024-01-14,12870
O6964,C1143,2023-09-18,10255
O6965,C1354,2024-04-29,10959
O6966,C1116,2023-11-09,6635
O6967,C1909,2022-12-16,14017
O6968,C1953,2022-12-29,17258
O6969,C1663,2025-04-10,14719
O6970,C1069,2023-05-24,4520
O6971,C1496,2023-01-23,18340
O6972,C1998,2024-10-12,2366
O6973,C1749,2025-10-27,1540
O6974,C1996,2025-04-22,5013
O6975,C1078,2024-09-04,4317
O6976,C1914,2024-11-10,14356
O6977,C1556,2023-12-04,16021
O6978,C1062,2023-01-27,11958
O6979,C1969,2024-11-13,6943
O6980,C1245,2025-04-01,16054
O6981,C1674,2024-12-02,6115
O6982,C1441,2025-02-10,7837
O6983,C1718,2022-12-04,14944
O6984,C1942,2025-07-27,2129
O6985,C1303,2025-09-23,16235
O6986,C1657,2025-02-20,1952
O6987,C1807,2024-07-27,17013
O6988,C1635,2024-12-23,14882
O6989,C1344,2023-12-25,16508
O6990,C1772,2025-09-03,13245
O6991,C1583,2023-10-03,17551
O6992,C1524,2024-04-03,15813
O6993,C1898,2025-03-05,904
O6994,C1199,2024-04-12,19814
O6995,C1446,2023-09-23,14599
O6996,C1305,2025-05-12,11956
O6997,C1509,2024-12-07,7992
O6998,C1498,2024-10-03,4745
O6999,C1357,2024-09-17,14348
O7000,C1207,2023-02-02,11682
